lat,lon,category,sub_category,tags
41.8966099,-87.6277238,public_transport,platform,"{'bench': 'no', 'bin': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'lit': 'yes', 'name': 'Chicago & State (Red Line)', 'network': 'CTA', 'network:wikidata': 'Q117309', 'network:wikipedia': 'en:Chicago Transit Authority', 'operator': 'Chicago Transit Authority', 'public_transport': 'platform', 'ref': '18223', 'shelter': 'no', 'tactile_paving': 'no'}"
41.8966188,-87.623019,amenity,parking_entrance,"{'access': 'customers', 'amenity': 'parking_entrance', 'parking': 'underground'}"
41.8966293,-87.6285885,amenity,bicycle_rental,"{'amenity': 'bicycle_rental', 'bicycle_rental': 'docking_station', 'brand': 'Divvy', 'brand:wikidata': 'Q16973938', 'fee': 'yes', 'name': 'State St & Chicago Ave', 'network': 'Divvy', 'network:wikidata': 'Q16973938', 'operator': 'Lyft', 'operator:type': 'private', 'operator:wikidata': 'Q17077936'}"
41.8966317,-87.6220713,amenity,parking_entrance,"{'access': 'private', 'amenity': 'parking_entrance', 'name': 'Ambulance Exit'}"
41.8966348,-87.6218906,amenity,parking_entrance,"{'access': 'private', 'amenity': 'parking_entrance', 'name': 'Ambulance Entrance'}"
41.8966353,-87.6396855,public_transport,platform,"{'bench': 'yes', 'bin': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'name': 'Chicago & Hudson', 'network': 'CTA', 'network:wikidata': 'Q117309', 'network:wikipedia': 'en:Chicago Transit Authority', 'operator': 'Chicago Transit Authority', 'public_transport': 'platform', 'ref': '609', 'shelter': 'yes', 'tactile_paving': 'no'}"
41.8966529,-87.6281533,public_transport,station,"{'addr:city': 'Chicago', 'addr:housenumber': '800', 'addr:postcode': '60654', 'addr:state': 'IL', 'addr:street': 'North State Street', 'alt_name': 'Chicago/State', 'name': 'Chicago', 'network': 'CTA', 'network:wikidata': 'Q117309', 'operator': 'Chicago Transit Authority', 'platforms': '2', 'public_transport': 'station', 'railway': 'station', 'station': 'subway', 'subway': 'yes', 'wheelchair': 'yes', 'wikidata': 'Q2963284', 'wikipedia': 'en:Chicago station (CTA Red Line)'}"
41.8966553,-87.6246654,public_transport,platform,"{'bench': 'yes', 'bin': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'lit': 'yes', 'name': 'Chicago & Michigan', 'network': 'CTA', 'network:wikidata': 'Q117309', 'network:wikipedia': 'en:Chicago Transit Authority', 'operator': 'Chicago Transit Authority', 'public_transport': 'platform', 'ref': '580', 'shelter': 'yes', 'tactile_paving': 'no'}"
41.896675,-87.6223899,public_transport,platform,"{'bench': 'yes', 'bus': 'yes', 'highway': 'bus_stop', 'name': 'Chicago & Mies Van Der Rohe', 'network': 'CTA', 'network:wikidata': 'Q117309', 'network:wikipedia': 'en:Chicago Transit Authority', 'operator': 'Chicago Transit Authority', 'public_transport': 'platform', 'ref': '15282', 'shelter': 'yes'}"
41.8966892,-87.6354989,public_transport,platform,"{'bench': 'yes', 'bus': 'yes', 'departures_board': 'realtime', 'highway': 'bus_stop', 'name': 'Chicago & Franklin (Brown Line)', 'network': 'CTA', 'network:wikidata': 'Q117309', 'network:wikipedia': 'en:Chicago Transit Authority', 'operator': 'Chicago Transit Authority', 'passenger_information_display': 'yes', 'public_transport': 'platform', 'ref': '606', 'shelter': 'yes'}"
41.8966994,-87.6206308,public_transport,platform,"{'bench': 'yes', 'bus': 'yes', 'highway': 'bus_stop', 'name': 'Chicago & Fairbanks', 'network': 'CTA', 'network:wikidata': 'Q117309', 'network:wikipedia': 'en:Chicago Transit Authority', 'operator': 'Chicago Transit Authority', 'public_transport': 'platform', 'ref': '582', 'shelter': 'yes'}"
41.8967126,-87.6384414,amenity,restaurant,"{'amenity': 'restaurant', 'cuisine': 'japanese', 'name': 'Ikigai'}"
41.8967252,-87.6332435,public_transport,platform,"{'bench': 'no', 'bin': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'lit': 'yes', 'name': 'Chicago & LaSalle', 'network': 'CTA', 'network:wikidata': 'Q117309', 'network:wikipedia': 'en:Chicago Transit Authority', 'operator': 'Chicago Transit Authority', 'public_transport': 'platform', 'ref': '17913', 'shelter': 'no', 'tactile_paving': 'no'}"
41.8967289,-87.6197451,public_transport,platform,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'name': 'Northwestern Intercampus Shuttle Chicago Campus Stop', 'operator': 'Northwestern Univeristy', 'public_transport': 'platform', 'shelter': 'no'}"
41.8967372,-87.6354638,amenity,restaurant,"{'addr:city': 'Chicago', 'addr:country': 'US', 'addr:housenumber': '230', 'addr:postcode': '60654', 'addr:state': 'IL', 'addr:street': 'West Chicago Avenue', 'amenity': 'restaurant', 'branch': 'River North - Chicago Avenue', 'check_date': '2024-08-16', 'cuisine': 'american', 'diet:vegan': 'only', 'name': 'Penelope¡¯s Vegan Taqueria', 'opening_hours': 'Mo-Sa 12:00-21:00; Su 12:00-20:00', 'phone': '+1-312-265-0400', 'website': 'https://penelopesvegantaqueria.com/river-north-chicago-ave'}"
41.8967397,-87.6307486,amenity,bicycle_rental,"{'amenity': 'bicycle_rental', 'bicycle_rental': 'docking_station', 'brand': 'Divvy', 'brand:wikidata': 'Q16973938', 'capacity': '19', 'divvy:id': '337', 'fee': 'yes', 'name': 'Clark St & Chicago Ave', 'network': 'Divvy', 'network:wikidata': 'Q16973938', 'network:wikipedia': 'en:Divvy', 'opening_hours': '24/7', 'operator': 'Lyft', 'operator:type': 'private', 'operator:wikidata': 'Q17077936', 'operator:wikipedia': 'en:Lyft', 'payment:app': 'yes', 'payment:credit_cards': 'yes'}"
41.89674,-87.6353129,amenity,restaurant,"{'addr:city': 'Chicago', 'addr:country': 'US', 'addr:housenumber': '226', 'addr:postcode': '60654', 'addr:state': 'IL', 'addr:street': 'West Chicago Avenue', 'amenity': 'restaurant', 'branch': 'River North', 'check_date': '2024-08-16', 'cuisine': 'american', 'diet:vegan': 'only', 'name': ""Can't Believe It's Not Meat"", 'opening_hours': '11:00-21:00', 'phone': '+1-312-624-9986', 'website': 'https://cantbelieveitsnotmeat.com/'}"
41.8967413,-87.6317093,public_transport,platform,"{'bench': 'yes', 'bin': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'lit': 'yes', 'name': 'Chicago & Clark', 'network': 'CTA', 'network:wikidata': 'Q117309', 'network:wikipedia': 'en:Chicago Transit Authority', 'operator': 'Chicago Transit Authority', 'public_transport': 'platform', 'ref': '18487', 'shelter': 'yes', 'tactile_paving': 'no'}"
41.8967431,-87.6282666,public_transport,stop_position,"{'name': 'Chicago', 'network': 'CTA', 'operator': 'Chicago Transit Authority', 'operator:wikidata': 'Q117309', 'public_transport': 'stop_position', 'railway': 'stop', 'subway': 'yes'}"
41.896745,-87.6281497,public_transport,stop_position,"{'name': 'Chicago', 'network': 'CTA', 'operator': 'Chicago Transit Authority', 'operator:wikidata': 'Q117309', 'public_transport': 'stop_position', 'railway': 'stop', 'subway': 'yes'}"
41.8967578,-87.6223885,public_transport,stop_position,"{'bus': 'yes', 'name': 'Chicago & Mies Van Der Rohe', 'network': 'CTA', 'operator': 'Chicago Transit Authority', 'public_transport': 'stop_position', 'ref': '15282'}"
41.8967655,-87.621674,public_transport,stop_position,"{'bus': 'yes', 'name': 'Chicago & Mies Van Der Rohe', 'network': 'CTA', 'operator': 'Chicago Transit Authority', 'public_transport': 'stop_position', 'ref': '597'}"
41.8967718,-87.6369735,amenity,restaurant,"{'addr:city': 'Chicago', 'addr:housenumber': '334', 'addr:postcode': '60654', 'addr:state': 'IL', 'addr:street': 'West Chicago Avenue', 'amenity': 'restaurant', 'cuisine': 'american;breakfast', 'name': 'Griddle 24', 'opening_hours': '24/7', 'phone': '+1-312-943-2424', 'website': 'https://griddle24.com/'}"
41.896772,-87.6434856,office,company,"{'addr:city': 'Chicago', 'addr:housenumber': '600', 'addr:postcode': '60610', 'addr:state': 'IL', 'addr:street': 'West Chicago Avenue', 'name': 'Groupon Corporate Headquarters', 'office': 'company', 'wikidata': 'Q852787', 'wikipedia': 'en:Groupon'}"
41.896776,-87.6278101,public_transport,platform,"{'bench': 'yes', 'bin': 'yes', 'bus': 'yes', 'departures_board': 'realtime', 'highway': 'bus_stop', 'lit': 'yes', 'name': 'Chicago & State (Red Line)', 'network': 'CTA', 'network:wikidata': 'Q117309', 'network:wikipedia': 'en:Chicago Transit Authority', 'operator': 'Chicago Transit Authority', 'passenger_information_display': 'yes', 'public_transport': 'platform', 'ref': '601', 'shelter': 'yes', 'tactile_paving': 'no'}"
41.8967772,-87.6206332,public_transport,stop_position,"{'bus': 'yes', 'name': 'Chicago & Fairbanks', 'network': 'CTA', 'operator': 'Chicago Transit Authority', 'public_transport': 'stop_position', 'ref': '582'}"
41.8967827,-87.6610261,amenity,drinking_water,{'amenity': 'drinking_water'}
41.8967883,-87.631465,leisure,fitness_centre,"{'addr:city': 'Chicago', 'addr:housenumber': '102', 'addr:postcode': '60654', 'addr:state': 'IL', 'addr:street': 'West Chicago Avenue', 'branch': 'River North', 'email': 'rivernorth@myonyxfit.com', 'leisure': 'fitness_centre', 'name': 'ONYX', 'opening_hours': 'Mo-Su 06:30-17:15', 'sport': 'pilates', 'website': 'https://www.myonyxfit.com/river-north'}"
41.8967893,-87.6321279,shop,beauty,"{'addr:city': 'Chicago', 'addr:housenumber': '126', 'addr:postcode': '60654', 'addr:state': 'IL', 'addr:street': 'West Chicago Avenue', 'addr:unit': 'Ste 2', 'beauty': 'eyebrow;eyelash', 'brand': 'The Lash Lounge', 'brand:wikidata': 'Q112765439', 'name': 'The Lash Lounge', 'opening_hours': 'Su 09:00-18:00; Mo-Fr 09:00-20:00; Sa 08:00-17:00', 'shop': 'beauty'}"
41.8967954,-87.6871381,amenity,veterinary,"{'addr:city': 'Chicago', 'addr:housenumber': '840', 'addr:postcode': '60622', 'addr:state': 'IL', 'addr:street': 'North Western Avenue', 'amenity': 'veterinary', 'name': 'Village West Veterinary', 'opening_hours': 'Mo-Th 08:00-19:00; Fr 08:00-18:00; Sa 09:00-14:00', 'website': 'https://www.villagewestvet.com/', 'wheelchair': 'yes'}"
41.8967959,-87.647588,public_transport,platform,"{'bench': 'yes', 'bin': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'layer': '1', 'lit': 'yes', 'name': 'Halsted & Chicago', 'network': 'CTA', 'network:wikidata': 'Q117309', 'network:wikipedia': 'en:Chicago Transit Authority', 'operator': 'Chicago Transit Authority', 'public_transport': 'platform', 'ref': '5941', 'shelter': 'yes', 'tactile_paving': 'no'}"
41.896802,-87.6356384,amenity,bicycle_rental,"{'amenity': 'bicycle_rental', 'bicycle_rental': 'docking_station', 'brand': 'Divvy', 'brand:wikidata': 'Q16973938', 'capacity': '23', 'divvy:id': '31', 'fee': 'yes', 'name': 'Franklin St & Chicago Ave', 'network': 'Divvy', 'network:wikidata': 'Q16973938', 'network:wikipedia': 'en:Divvy', 'opening_hours': '24/7', 'operator': 'Lyft', 'operator:type': 'private', 'operator:wikidata': 'Q17077936', 'operator:wikipedia': 'en:Lyft', 'payment:app': 'yes', 'payment:credit_cards': 'yes'}"
41.8968077,-87.6476834,public_transport,stop_position,"{'bus': 'yes', 'name': 'Halsted & Chicago', 'network': 'CTA', 'operator': 'Chicago Transit Authority', 'public_transport': 'stop_position', 'ref': '5941'}"
41.8968094,-87.631358,public_transport,platform,"{'bench': 'yes', 'bin': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'lit': 'no', 'name': 'Clark & Chicago', 'network': 'CTA', 'network:wikidata': 'Q117309', 'network:wikipedia': 'en:Chicago Transit Authority', 'operator': 'Chicago Transit Authority', 'public_transport': 'platform', 'ref': '1856', 'shelter': 'yes', 'tactile_paving': 'no'}"
41.8968132,-87.6312484,public_transport,stop_position,"{'bus': 'yes', 'name': 'Clark & Chicago', 'network': 'CTA', 'operator': 'Chicago Transit Authority', 'public_transport': 'stop_position', 'ref': '1856'}"
41.896817,-87.6324037,shop,alcohol,"{'name': 'Enrich Market', 'shop': 'alcohol'}"
41.8968216,-87.6246763,public_transport,platform,"{'bench': 'yes', 'bin': 'no', 'bus': 'yes', 'departures_board': 'realtime', 'highway': 'bus_stop', 'lit': 'yes', 'name': 'Chicago & Michigan', 'network': 'CTA', 'network:wikidata': 'Q117309', 'network:wikipedia': 'en:Chicago Transit Authority', 'operator': 'Chicago Transit Authority', 'passenger_information_display': 'yes', 'public_transport': 'platform', 'ref': '599', 'shelter': 'yes', 'tactile_paving': 'no'}"
41.8968366,-87.6355392,shop,stationery,"{'addr:city': 'Chicago', 'addr:housenumber': '232', 'addr:postcode': '60610', 'addr:state': 'IL', 'addr:street': 'West Chicago Avenue', 'brand': 'Paper Source', 'brand:wikidata': 'Q25000269', 'name': 'Paper Source', 'name:en': 'Paper Source', 'phone': '+1 312 337 0798', 'shop': 'stationery', 'website': 'https://www.papersource.com/'}"
41.8968399,-87.6286301,amenity,fast_food,"{'addr:city': 'Chicago', 'addr:housenumber': '10', 'addr:postcode': '60610', 'addr:state': 'IL', 'addr:street': 'West Chicago Avenue', 'alt_name': ""Dunkin' Donuts"", 'amenity': 'fast_food', 'brand': ""Dunkin'"", 'brand:wikidata': 'Q847743', 'cuisine': 'donut;coffee_shop', 'drive_through': 'no', 'name': ""Dunkin'"", 'opening_hours': '24/7', 'phone': '+1 312-643-1224', 'ref': '352146', 'takeaway': 'yes', 'website': 'https://locations.dunkindonuts.com/en/il/chicago/10-w-chicago-ave/352146'}"
41.8968482,-87.6368163,amenity,bar,"{'addr:city': 'Chicago', 'addr:housenumber': '324', 'addr:postcode': '60654', 'addr:state': 'IL', 'addr:street': 'West Chicago Avenue', 'amenity': 'bar', 'name': 'Bounce Chicago', 'phone': '+1-312-313-7300', 'website': 'https://www.bouncesportingclub.com/'}"
41.8968583,-87.6216624,public_transport,platform,"{'bench': 'yes', 'bin': 'yes', 'bus': 'yes', 'highway': 'bus_stop', 'lit': 'yes', 'name': 'Chicago & Mies Van Der Rohe', 'network': 'CTA', 'network:wikidata': 'Q117309', 'network:wikipedia': 'en:Chicago Transit Authority', 'operator': 'Chicago Transit Authority', 'public_transport': 'platform', 'ref': '597', 'shelter': 'yes', 'tactile_paving': 'no'}"
41.8968602,-87.6866518,shop,hairdresser,"{'check_date:opening_hours': '2022-11-05', 'name': 'Infinite Beauty Salon', 'opening_hours:signed': 'no', 'shop': 'hairdresser'}"
41.8968661,-87.6303833,amenity,language_school,"{'addr:city': 'Chicago', 'addr:housenumber': '54', 'addr:postcode': '60610', 'addr:state': 'IL', 'addr:street': 'West Chicago Avenue', 'amenity': 'language_school', 'language:fr': 'yes', 'name': 'Alliance Fran?aise de Chicago', 'operator': 'Alliance Fran?aise', 'wikidata': 'Q4732303', 'wikipedia': 'en:Alliance Fran?aise de Chicago'}"
41.8968738,-87.6258739,amenity,money_transfer,"{'addr:city': 'Chicago', 'addr:housenumber': '62', 'addr:postcode': '60611', 'addr:state': 'IL', 'addr:street': 'East Chicago Avenue', 'amenity': 'money_transfer', 'brand': 'Western Union', 'brand:wikidata': 'Q861042', 'currency:USD': 'yes', 'fax': '+1-312-944-7481', 'name': 'Western Union', 'operator': 'Community Currency Exchange Association of Illinois', 'phone': '+1-312-944-4643', 'website': 'https://mycurrencyexchange.com/locations/new-chicago-rush-currency-exchange-inc/'}"
41.8968748,-87.6283608,amenity,bank,"{'addr:street:name': 'State', 'addr:street:prefix': 'North', 'addr:street:type': 'Street', 'amenity': 'bank', 'chicago:building_id': '336507', 'name': 'North Community Bank'}"
41.8968802,-87.6834278,office,religion,"{'addr:city': 'Chicago', 'addr:housenumber': '2238', 'addr:postcode': '60622', 'addr:state': 'IL', 'addr:street': 'West Rice Street', 'denomination': 'ukrainian_greek_catholic', 'name': 'Saint Nicholas Ukrainian Catholic Cathedral Rectory', 'office': 'religion', 'religion': 'christian'}"
41.8968847,-87.6829541,amenity,shelter,"{'amenity': 'shelter', 'indoor': 'yes', 'shelter_type': 'nuclear'}"
41.8968848,-87.6273245,amenity,fast_food,"{'addr:city': 'Chicago', 'addr:housenumber': '22', 'addr:postcode': '60611', 'addr:state': 'IL', 'addr:street': 'East Chicago Avenue', 'amenity': 'fast_food', 'brand': 'Taco Bell', 'brand:wikidata': 'Q752941', 'cuisine': 'tex-mex', 'drive_through': 'no', 'name': 'Taco Bell', 'phone': '+1 708-593-5390', 'takeaway': 'yes', 'website': 'https://locations.tacobell.com/il/chicago/22-e-chicago-ave.html'}"
41.8968848,-87.627397,amenity,fast_food,"{'addr:city': 'Chicago', 'addr:housenumber': '20', 'addr:postcode': '60611', 'addr:state': 'IL', 'addr:street': 'East Chicago Avenue', 'amenity': 'fast_food', 'brand': 'Pollo Campero', 'brand:wikidata': 'Q942741', 'cuisine': 'chicken', 'drive_through': 'no', 'name': 'Pollo Campero', 'takeaway': 'yes'}"
41.8968856,-87.6258516,amenity,bureau_de_change,"{'addr:city': 'Chicago', 'addr:housenumber': '62', 'addr:postcode': '60611', 'addr:state': 'IL', 'addr:street': 'East Chicago Avenue', 'amenity': 'bureau_de_change', 'currency:USD': 'yes', 'fax': '+1-312-944-7481', 'name': 'New Chicago Rush Currency Exchange, Inc.', 'operator': 'Community Currency Exchange Association of Illinois', 'phone': '+1-312-944-4643', 'website': 'https://mycurrencyexchange.com/locations/new-chicago-rush-currency-exchange-inc/'}"
41.8968888,-87.6270939,amenity,fast_food,"{'addr:city': 'Chicago', 'addr:housenumber': '30', 'addr:postcode': '60611', 'addr:state': 'IL', 'addr:street': 'East Chicago Avenue', 'amenity': 'fast_food', 'branch': 'Loyola Water Tower In-Line', 'brand': 'Chick-fil-A', 'brand:wikidata': 'Q491516', 'cuisine': 'chicken', 'delivery': 'yes', 'drive_through': 'no', 'indoor_seating': 'yes', 'internet_access': 'wlan', 'name': 'Chick-fil-A', 'opening_hours': 'Mo-Sa 07:00-23:00; Su off', 'phone': '+1 312-266-8888', 'ref': '02841', 'takeaway': 'yes', 'website': 'https://www.chick-fil-a.com/locations/il/loyola-water-tower-in-line'}"
41.8968888,-87.6272521,healthcare,physiotherapist,"{'addr:city': 'Chicago', 'addr:housenumber': '24', 'addr:postcode': '60611', 'addr:state': 'IL', 'addr:street': 'East Chicago Avenue', 'brand': 'Athletico Physical Therapy', 'brand:wikidata': 'Q85743525', 'healthcare': 'physiotherapist', 'name': 'Athletico Physical Therapy'}"
41.8969009,-87.6313508,amenity,post_box,"{'amenity': 'post_box', 'collection_times': 'Mo-Fr 10:00,15:00; Sa 12:00', 'operator': 'United States Postal Service', 'operator:short': 'USPS', 'operator:type': 'public', 'operator:website': 'https://www.usps.com', 'operator:wikidata': 'Q668687', 'operator:wikipedia': 'en:United States Postal Service', 'ref:signed': 'no', 'short_name': 'USPS'}"
41.8969092,-87.6266636,shop,nutrition_supplements,"{'addr:city': 'Chicago', 'addr:housenumber': '42', 'addr:postcode': '60611', 'addr:state': 'IL', 'addr:street': 'East Chicago Avenue', 'brand': 'GNC', 'brand:wikidata': 'Q4808595', 'name': 'GNC', 'shop': 'nutrition_supplements', 'website': 'https://stores.gnc.com/all-stores-illinois/chicago/42-east-chicago-blvd'}"
41.8969107,-87.6262665,amenity,bar,"{'addr:city': 'Chicago', 'addr:housenumber': '50', 'addr:postcode': '60611', 'addr:state': 'IL', 'addr:street': 'East Chicago Avenue', 'amenity': 'bar', 'name': ""Streeter's Tavern"", 'opening_hours': 'Su-Fr 11:00-04:00; Sa 11:00-05:00', 'phone': '+1-312-944-5206', 'website': 'https://streeterstavern.com/'}"
41.8969271,-87.6219725,amenity,clock,"{'amenity': 'clock', 'date': 'no', 'display': 'analog', 'faces': '4', 'support': 'pole'}"
41.8969347,-87.6258739,amenity,fast_food,"{'addr:city': 'Chicago', 'addr:housenumber': '804', 'addr:postcode': '60611', 'addr:state': 'IL', 'addr:street': 'North Rush Street', 'amenity': 'fast_food', 'branch': 'Gold Coast', 'cuisine': 'hot_dog', 'drive_through': 'no', 'name': 'Devil Dawgs', 'website': 'https://www.devildawgs.com/location/gold-coast/'}"
41.8969431,-87.6829089,amenity,music_school,"{'addr:city': 'Chicago', 'addr:floor': '2', 'addr:housenumber': '2200', 'addr:postcode': '60622', 'addr:state': 'IL', 'addr:street': 'West Rice Street', 'addr:street:name': 'Rice', 'addr:street:prefix': 'West', 'addr:street:type': 'Street', 'amenity': 'music_school', 'language:uk': 'yes', 'level': '1', 'name': 'Saint Nicholas School of the Arts', 'operator': 'Saint Nicholas Ukrainian Catholic Cathedral', 'operator:type': 'religious', 'website': 'http://artstnicholas.com/'}"
41.8969509,-87.6217517,amenity,bicycle_rental,"{'amenity': 'bicycle_rental', 'bicycle_rental': 'docking_station', 'brand': 'Divvy', 'brand:wikidata': 'Q16973938', 'capacity': '15', 'divvy:id': '173', 'fee': 'yes', 'name': 'Mies van der Rohe Way & Chicago Ave', 'network': 'Divvy', 'network:wikidata': 'Q16973938', 'network:wikipedia': 'en:Divvy', 'opening_hours': '24/7', 'operator': 'Lyft', 'operator:type': 'private', 'operator:wikidata': 'Q17077936', 'operator:wikipedia': 'en:Lyft', 'payment:app': 'yes', 'payment:credit_cards': 'yes'}"
41.8969535,-87.6314356,amenity,fast_food,"{'addr:city': 'Chicago', 'addr:housenumber': '810', 'addr:postcode': '60610', 'addr:state': 'IL', 'addr:street': 'North Clark Street', 'amenity': 'fast_food', 'cuisine': 'juice', 'drive_through': 'no', 'name': 'Deep Purpl', 'opening_hours': 'Mon 08:00-21:00, Tues-Sat 08:00-22:00, Sun 08:00-21:00', 'website': 'https://deeppurplchicago.com/'}"
41.8969545,-87.6226243,amenity,parking_entrance,{'amenity': 'parking_entrance'}
41.8969553,-87.6283611,amenity,restaurant,"{'amenity': 'restaurant', 'cuisine': 'sushi', 'name': 'Friends Sushi'}"
41.8969566,-87.6250371,shop,clothes,"{'addr:city': 'Chicago', 'addr:housenumber': '800', 'addr:postcode': '60611', 'addr:state': 'IL', 'addr:street': 'North Michigan Avenue', 'brand': 'Canada Goose', 'brand:wikidata': 'Q2988422', 'clothes': 'outdoor', 'name': 'Canada Goose', 'shop': 'clothes'}"
41.8969671,-87.6325731,public_transport,platform,"{'bench': 'no', 'bin': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'lit': 'yes', 'name': 'LaSalle & Chicago', 'network': 'CTA', 'network:wikidata': 'Q117309', 'network:wikipedia': 'en:Chicago Transit Authority', 'operator': 'Chicago Transit Authority', 'public_transport': 'platform', 'ref': '4983', 'shelter': 'no', 'tactile_paving': 'no'}"
41.8969768,-87.6833881,amenity,language_school,"{'amenity': 'language_school', 'ele': '183', 'gnis:feature_id': '1836618', 'language:uk': 'yes', 'name': 'School of Ukrainian Studies', 'operator': 'Saint Nicholas Ukrainian Catholic Cathedral', 'operator:type': 'religious'}"
41.8969773,-87.6297879,public_transport,stop_position,"{'bus': 'yes', 'name': 'Dearborn & Chicago', 'network': 'CTA', 'operator': 'Chicago Transit Authority', 'public_transport': 'stop_position', 'ref': '18447'}"
41.8969937,-87.6234985,amenity,loading_dock,{'amenity': 'loading_dock'}
41.8970013,-87.6439143,public_transport,station,"{'amenity': 'ferry_terminal', 'disused': 'yes', 'ferry': 'yes', 'name': 'Chicago Avenue', 'network': 'Chicago Water Taxi', 'operator': 'Chicago Water Taxi', 'public_transport': 'station', 'wheelchair': 'yes'}"
41.8970246,-87.629716,public_transport,platform,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'name': 'Dearborn & Chicago', 'network': 'CTA', 'network:wikidata': 'Q117309', 'network:wikipedia': 'en:Chicago Transit Authority', 'operator': 'Chicago Transit Authority', 'public_transport': 'platform', 'ref': '18447', 'shelter': 'no'}"
41.8970265,-87.6344478,tourism,apartment,"{'name': 'AMLI 808', 'tourism': 'apartment'}"
41.8970455,-87.6283595,amenity,restaurant,"{'addr:city': 'Chicago', 'addr:housenumber': '808', 'addr:postcode': '60610', 'addr:state': 'IL', 'addr:street': 'North State Street', 'addr:unit': 'B', 'amenity': 'restaurant', 'cuisine': 'asian', 'name': 'Friends Ramen', 'phone': '+1-312-643-1209', 'website': 'https://www.friendsramen.com/'}"
41.8970504,-87.6433416,amenity,restaurant,"{'addr:city': 'Chicago', 'addr:housenumber': '600', 'addr:postcode': '60654', 'addr:street': 'West Chicago Avenue', 'amenity': 'restaurant', 'cuisine': 'bar', 'name': 'Motel Bar', 'smoking': 'no'}"
41.8970885,-87.6222005,tourism,artwork,"{'artist_name': 'Deborah Butterfield', 'artwork_type': 'sculpture', 'name': 'Ben', 'tourism': 'artwork'}"
41.8971495,-87.6271627,amenity,college,"{'addr:city': 'Chicago', 'addr:housenumber': '25', 'addr:postcode': '60611', 'addr:state': 'IL', 'addr:street': 'East Pearson Street', 'amenity': 'college', 'ele': '179', 'gnis:feature_id': '1831396', 'name': 'Loyola Law School', 'operator': 'Loyola University Chicago', 'wikidata': 'Q6694609', 'wikipedia': 'en:Loyola University Chicago School of Law'}"
41.8971549,-87.625477,amenity,restaurant,"{'addr:city': 'Chicago', 'addr:housenumber': '800', 'addr:postcode': '60611', 'addr:state': 'IL', 'addr:street': 'North Michigan Avenue', 'amenity': 'restaurant', 'name': 'NoMI Kitchen', 'phone': '+1-312-239-4030', 'website': 'https://nomichicago.com/'}"
41.8971561,-87.6223881,historic,memorial,"{'description': ""Founder of Eli's Cheesecake"", 'historic': 'memorial', 'memorial': 'plaque', 'name': 'Eli Schulman', 'website': 'https://www.chicagoparkdistrict.com/parks-facilities/seneca-playground', 'wikidata': 'Q5360144', 'wikipedia': ""en:Eli's Cheesecake""}"
41.89717,-87.6428092,amenity,parking_entrance,{'amenity': 'parking_entrance'}
41.8971796,-87.6352763,amenity,bar,"{'addr:city': 'Chicago', 'addr:housenumber': '213', 'addr:postcode': '60610', 'addr:state': 'IL', 'addr:street': 'West Institute Place', 'amenity': 'bar', 'name': 'Headquarters Beercade - River North', 'opening_hours': 'Mo-Th 17:00-02:00; Fr 15:00-02:00; Sa 11:00-03:00; Su 11:00-02:00', 'phone': '+1-312-291-8735', 'website': 'https://www.hqrivernorth.com/', 'wheelchair': 'no'}"
41.8972324,-87.63591,amenity,cafe,"{'amenity': 'cafe', 'name': 'Nomad', 'opening_hours': 'Tu-Su 10:00-16:00', 'phone': '+1 312 847 7222', 'website': 'https://www.nomad-chicago.com/'}"
41.8972351,-87.6252667,tourism,hotel,"{'addr:city': 'Chicago', 'addr:housenumber': '800', 'addr:postcode': '60611', 'addr:state': 'IL', 'addr:street': 'North Michigan Avenue', 'brand': 'Park Hyatt', 'brand:wikidata': 'Q115794911', 'name': 'Park Hyatt Chicago', 'phone': '+1 312-335-1234', 'tourism': 'hotel', 'website': 'https://www.hyatt.com/en-us/hotel/illinois/park-hyatt-chicago/chiph'}"
41.897255,-87.6331086,amenity,theatre,"{'addr:city': 'Chicago', 'addr:housenumber': '820', 'addr:postcode': '60610', 'addr:state': 'IL', 'addr:street': 'North LaSalle Drive', 'amenity': 'theatre', 'ele': '179', 'gnis:feature_id': '1831186', 'name': 'Moody Bible Auditorium', 'source': 'USGS Geonames'}"
41.8972571,-87.6283787,amenity,fast_food,"{'addr:city': 'Chicago', 'addr:housenumber': '816', 'addr:postcode': '60610', 'addr:state': 'IL', 'addr:street': 'North State Street', 'amenity': 'fast_food', 'brand': 'Subway', 'brand:wikidata': 'Q244457', 'cuisine': 'sandwich', 'drive_through': 'no', 'name': 'Subway', 'opening_hours': 'Mo-Su 09:00-24:00', 'phone': '+1 312-944-5106', 'takeaway': 'yes', 'website': 'https://restaurants.subway.com/united-states/il/chicago/816-n-state-st'}"
41.8972679,-87.6229475,amenity,loading_dock,{'amenity': 'loading_dock'}
